20.77,1.34E-05,2.5835,-0.33013,0.00026873,-2.59E-06,-1.3081,-0.030609,-0.32819,-0.095227,-271.15,-123.16,-9.2078,-1.7398,-0.022136,0.016785,-1.3627
20.78,-6.71E-06,2.5835,-0.34349,-0.00094026,-0.0036662,-1.2717,-0.057817,-0.32989,-0.46253,-273.28,-122.92,-9.2078,-2.6879,-0.15823,-0.25732,2.2113
20.79,1.34E-05,2.5835,-0.35589,0.00057394,-2.46E-05,-1.2983,-0.054416,-0.3401,-0.11903,-270.91,-123.39,-10.63,-3.636,0.14525,0.18728,-1.27
20.8,1.34E-05,2.5835,-0.36915,-0.0018586,-1.65E-07,-1.263,-0.054416,-0.32819,-0.43192,-267.83,-118.18,-4.4672,3.4749,-0.26435,0.055051,2.1605
20.81,1.34E-05,2.5835,-0.38146,0.0011447,-0.0010493,-1.2881,-0.085024,-0.32819,-0.10203,-273.76,-126.95,-12.526,-4.8212,0.30217,-0.059389,-1.178
20.82,1.34E-05,2.5835,-0.39455,0.00032795,-7.04E-06,-1.2411,-0.11223,-0.3452,-0.43192,-276.13,-124.11,-8.7338,-1.0287,-0.016632,0.057663,3.0252
20.83,-6.71E-06,2.5835,-0.40659,-0.0012122,-4.73E-08,-1.2571,-0.071421,-0.3537,-0.054416,-278.26,-124.34,-8.7338,-0.08059,-0.19828,0.016912,-0.27983
20.84,1.34E-05,2.5835,-0.41949,0.0013299,-3.17E-10,-1.2321,-0.086725,-0.352,-0.37751,-289.64,-129.56,-8.9708,-2.9249,0.26302,0.0048166,1.7051
20.85,1.34E-05,2.5835,-0.43135,-0.0019114,-2.13E-12,-1.2255,-0.085024,-0.31969,-0.039111,-287.27,-128.14,-6.8375,0.86753,-0.33245,0.0013709,0.95509
20.86,-6.71E-06,2.5835,-0.44398,0.0012377,-1.43E-14,-1.2091,-0.040812,-0.3588,-0.37411,-294.62,-131.45,-9.4448,0.39347,0.30111,0.00039017,1.4491
20.87,1.34E-05,2.5835,-0.45545,0.00035461,-9.59E-17,-1.1567,-0.054416,-0.36731,-0.098628,-302.2,-138.09,-12.763,-3.636,-0.025275,0.00011104,4.1566
20.88,-6.71E-06,2.5835,-0.46757,-0.00091565,-6.43E-19,-1.1959,-0.062918,-0.352,-0.29929,-306.47,-135.96,-7.0745,0.39347,-0.16682,3.16E-05,-1.6181
20.89,1.34E-05,2.5835,-0.47876,0.00089036,-4.32E-21,-1.0819,-0.078222,-0.3503,-0.19216,-318.56,-147.57,-14.659,-6.2434,0.17947,8.99E-06,7.6917
20.9,1.34E-05,2.5835,-0.49016,-0.0016454,-2.90E-23,-1.1779,-0.045913,-0.3435,-0.14114,-316.9,-144.73,-12.289,-2.6879,-0.26757,2.56E-06,-4.678
20.91,1.34E-05,2.5835,-0.50123,0.00075563,-1.95E-25,-1.0051,-0.098628,-0.3622,-0.37751,-324.01,-146.62,-12.289,-2.4509,0.22557,7.29E-07,11.032
20.92,1.34E-05,2.5835,-0.51158,0.00021649,-1.31E-27,-1.1177,-0.059517,-0.37411,-0.006802,-323.77,-147.33,-12.052,-2.2139,-0.0035518,2.07E-07,-4.9167
20.93,-6.71E-06,2.5835,-0.52252,0.0017581,-8.76E-30,-0.98079,-0.064619,-0.3384,-0.44383,-328.28,-145.2,-7.0745,0.6305,0.19271,5.90E-08,8.3975
20.94,1.34E-05,2.5835,-0.53195,0.00050369,-5.88E-32,-0.98527,-0.076522,-0.3384,-0.025507,-329.46,-148.99,-11.815,-2.6879,-0.10278,1.68E-08,2.0698
20.95,-6.71E-06,2.5835,-0.54227,-0.00059993,-3.95E-34,-1.0137,-0.06802,-0.36731,-0.18535,-326.62,-147.57,-11.104,-1.0287,-0.16794,4.78E-09,-1.4477
20.96,1.34E-05,2.5835,-0.55154,0.00078374,-2.65E-36,-0.82847,-0.078222,-0.32309,-0.44383,-325.19,-145.44,-8.0227,-1.0287,0.12608,1.36E-09,12.842
20.97,-6.71E-06,2.5835,-0.56005,-0.00073107,-1.78E-38,-0.93513,-0.062918,-0.3486,0.11393,-323.3,-148.52,-14.185,-3.399,-0.15447,3.87E-10,-3.9756
20.98,1.34E-05,2.5835,-0.56952,0.00063387,-1.19E-40,-0.86288,-0.049314,-0.37411,-0.29589,-317.61,-139.28,-6.8375,2.7638,0.12756,1.10E-10,4.0377
20.99,-6.71E-06,2.5835,-0.57731,-0.00077401,-8.00E-43,-0.71941,-0.073121,-0.37411,-0.3486,-318.32,-140.7,-5.8894,-1.5028,-0.14062,3.14E-11,11.413
21,1.34E-05,2.5835,-0.58482,0.00062157,-5.37E-45,-0.82717,-0.088425,-0.37751,0.12754,-307.18,-137.14,-8.7338,0.39347,0.13535,8.93E-12,-4.4607
21.01,-6.71E-06,2.5835,-0.59317,-0.0011281,-3.61E-47,-0.76168,-0.057817,-0.3401,-0.19386,-300.54,-134.77,-9.2078,-2.4509,-0.18135,2.54E-12,3.4157
21.02,1.34E-05,2.5835,-0.59994,0.0010672,-2.42E-49,-0.58616,-0.049314,-0.3605,-0.46763,-296.04,-129.08,-3.2821,-0.08059,0.22426,7.23E-13,13.529
21.03,1.34E-05,2.5835,-0.6058,-0.0014796,-1.62E-51,-0.62706,-0.06972,-0.3384,-0.071421,-287.27,-122.92,-2.808,4.1859,-0.25621,2.06E-13,0.9241
21.04,1.34E-05,2.5835,-0.6124,0.00096652,-1.09E-53,-0.68797,-0.076522,-0.38091,0.21936,-277.79,-121.26,-5.4153,3.2378,0.23446,5.86E-14,-4.0944
21.05,1.34E-05,2.5835,-0.61898,-0.0015084,-7.31E-56,-0.56444,-0.071421,-0.38431,-0.25167,-276.37,-120.79,-4.2302,0.86753,-0.24428,1.67E-14,7.6719
21.06,1.34E-05,2.5835,-0.62396,0.0010479,-4.91E-58,-0.43622,-0.090126,-0.38941,-0.43022,-274.71,-116.76,-0.20069,1.1046,0.25172,4.75E-15,11.357
21.07,1.34E-05,2.5835,-0.62824,0.00030023,-3.29E-60,-0.43902,-0.062918,-0.38091,-0.22276,-271.63,-118.89,-4.2302,-3.8731,-0.022317,1.35E-15,3.0314
21.08,-6.71E-06,2.5835,-0.63271,0.0017821,-2.21E-62,-0.46311,-0.06802,-0.38091,0.032309,-259.77,-114.39,-4.7043,-0.08059,0.17986,3.84E-16,-0.8605
21.09,1.34E-05,2.5835,-0.63739,0.00051056,-1.48E-64,-0.46339,-0.040812,-0.3554,0.14794,-256.93,-115.1,-9.2078,-1.9768,-0.10859,1.09E-16,-0.26462
21.1,-6.71E-06,2.5835,-0.6418,-0.00080934,-0.00014179,-0.38615,-0.083324,-0.36731,-0.040812,-259.3,-112.02,-3.045,0.86753,-0.19677,-0.010143,5.45
21.11,1.34E-05,2.5835,-0.64529,0.00078537,-9.52E-07,-0.29863,-0.049314,-0.37241,-0.22957,-262.38,-106.8,4.3029,5.1341,0.14439,0.0071884,7.8124
21.12,-6.71E-06,2.5835,-0.64801,0.0014047,-6.39E-09,-0.24493,-0.081623,-0.3605,-0.27378,-267.12,-116.05,-1.6229,-2.9249,0.11893,0.0021135,6.0652
21.13,1.34E-05,2.5835,-0.65028,0.00040246,-4.29E-11,-0.20197,-0.056116,-0.36901,-0.3571,-265.46,-112.02,1.2215,1.8156,-0.092102,0.00060198,4.7992
21.14,-6.71E-06,2.5835,-0.6522,0.0012716,-2.88E-13,-0.18083,-0.10713,-0.3537,-0.31799,-267.83,-116.76,-4.7043,-2.9249,0.083001,0.00017133,2.8786
21.15,1.34E-05,2.5835,-0.65395,0.0003643,-5.21E-05,-0.16267,-0.085024,-0.38261,-0.30609,-266.88,-119.13,-8.7338,-0.79168,-0.090386,-0.0036798,2.1186
21.16,1.34E-05,2.5835,-0.65549,-0.0020492,-3.50E-07,-0.14169,-0.078222,-0.39961,-0.25677,-271.86,-121.5,-8.9708,0.6305,-0.32901,0.0026562,2.1034
21.17,-6.71E-06,2.5835,-0.65688,0.0011983,-2.35E-09,-0.13621,-0.085024,-0.39961,-0.21086,-283.95,-126.71,-8.4967,-1.7398,0.31444,0.00078085,0.99112
21.18,1.34E-05,2.5835,-0.65824,0.0003433,-1.58E-11,-0.1351,-0.06972,-0.3605,-0.066319,-291.54,-126.48,-4.2302,0.15644,-0.017943,0.0002224,0.3609
21.19,-6.71E-06,2.5835,-0.65959,-0.0011287,-1.06E-13,-0.13304,-0.076522,-0.37071,-0.023807,-299.12,-131.93,-4.7043,0.15644,-0.19008,6.33E-05,0.25053
21.2,1.34E-05,2.5835,-0.66089,0.00075949,-7.10E-16,-0.12782,-0.10713,-0.39281,0.030609,-307.65,-141.17,-11.578,-6.9545,0.18318,1.80E-05,0.44436
21.21,1.34E-05,2.5835,-0.66207,-0.0020748,-4.76E-18,-0.10389,-0.040812,-0.39111,0.015304,-309.08,-139.51,-9.9189,-1.2657,-0.30404,5.13E-06,1.8383
21.22,-6.71E-06,2.5835,-0.66301,0.001698,-3.20E-20,-0.087632,-0.064619,-0.39281,0.051015,-317.85,-143.31,-9.9189,-2.9249,0.38757,1.46E-06,1.6866
21.23,1.34E-05,2.5835,-0.6638,0.00048647,-2.14E-22,-0.070282,-0.062918,-0.38261,0.057817,-324.48,-145.44,-8.2597,-1.0287,-0.041936,4.15E-07,1.7212
21.24,-6.71E-06,2.5835,-0.66449,-0.00081624,-1.44E-24,-0.057143,-0.10373,-0.38091,0.086725,-330.17,-148.28,-8.9708,-1.5028,-0.17564,1.18E-07,1.4298
21.25,1.34E-05,2.5835,-0.66503,0.00091884,-9.66E-27,-0.046703,-0.059517,-0.3639,0.06972,-334.91,-153.02,-13.237,-3.8731,0.16805,3.36E-08,1.1538
21.26,-6.71E-06,2.5835,-0.66541,-0.00088945,-6.48E-29,-0.028513,-0.085024,-0.37581,0.022106,-330.88,-149.7,-11.341,0.6305,-0.17941,9.58E-09,1.6297
21.27,1.34E-05,2.5835,-0.66564,0.00097221,-4.35E-31,-0.014363,-0.045913,-0.39961,-0.011903,-329.93,-149.23,-12.052,-0.31762,0.18288,2.73E-09,1.4761
21.28,-6.71E-06,2.5835,-0.66576,0.001636,-2.92E-33,-0.0097529,-0.085024,-0.38601,-0.032309,-331.59,-149.23,-9.9189,-1.0287,0.13546,7.76E-10,0.74994
21.29,1.34E-05,2.5835,-0.66583,0.0004687,-1.96E-35,-0.011382,-0.073121,-0.37751,-0.003401,-333.49,-149.23,-8.7338,-1.5028,-0.10813,2.21E-10,0.096925
21.3,1.34E-05,2.5835,-0.66594,-0.0016511,-1.32E-37,-0.010469,-0.081623,-0.39621,0.0051015,-332.78,-148.76,-9.4448,-3.399,-0.29715,6.28E-11,0.092878
21.31,1.34E-05,2.5835,-0.66605,0.0010071,-8.83E-40,-0.010851,-0.090126,-0.38261,0.003401,-324.25,-143.54,-7.0745,0.6305,0.24946,1.79E-11,-0.00088985
21.32,1.34E-05,2.5835,-0.6661,0.00028853,-5.92E-42,-0.0039645,-0.06802,-0.38601,0.010203,-319.27,-146.15,-13,-3.162,-0.019297,5.09E-12,0.49239
21.33,-6.71E-06,2.5835,-0.66612,-0.00070957,-3.98E-44,-2.66E-05,-0.066319,-0.37751,0.010203,-311.68,-143.54,-13.948,-3.399,-0.13092,1.45E-12,0.42185
21.34,1.34E-05,2.5835,-0.66612,0.00054094,-2.67E-46,-1.79E-07,-0.059517,-0.37751,0.022106,-306.94,-139.75,-12.763,-4.1101,0.11988,4.12E-13,0.12195
21.35,1.34E-05,2.5835,-0.66612,-0.0017455,-1.79E-48,-1.20E-09,-0.061218,-0.39111,0.020406,-301.25,-133.59,-7.0745,-1.5028,-0.2532,1.17E-13,0.034722
21.36,-6.71E-06,2.5835,-0.66613,0.001523,-1.20E-50,-0.00059483,-0.10203,-0.40472,0.006802,-295.09,-128.61,-3.7561,0.39347,0.33866,3.34E-14,-0.032671
21.37,1.34E-05,2.5835,-0.66617,0.00043633,-8.06E-53,-0.0075474,-0.051015,-0.40982,0.028908,-287.51,-125.53,-3.2821,0.15644,-0.040164,9.50E-15,-0.50668
21.38,-6.71E-06,2.5835,-0.66622,0.0016252,-5.41E-55,-0.0039194,-0.083324,-0.39791,0.059517,-281.82,-124.82,-6.8375,-1.7398,0.13797,2.70E-15,0.11533
21.39,1.34E-05,2.5835,-0.66624,0.00046562,-3.63E-57,-0.0036727,-0.085024,-0.40302,0.017005,-273.28,-120.55,-6.6005,0.39347,-0.10645,7.70E-16,0.050475
21.4,-6.71E-06,2.5835,-0.66626,-0.0014422,-2.44E-59,-2.46E-05,-0.054416,-0.40812,0.044213,-271.15,-120.55,-7.0745,-0.79168,-0.27003,2.19E-16,0.27535
21.41,-6.71E-06,2.5835,-0.66626,-0.00041318,-1.64E-61,-1.65E-07,-0.062918,-0.38091,0.022106,-268.07,-117.23,-4.4672,0.6305,0.05245,6.24E-17,0.080118
21.42,-6.71E-06,2.5835,-0.66626,-0.00011838,-1.10E-63,-1.11E-09,-0.078222,-0.40982,0.03401,-267.6,-115.81,-3.7561,0.39347,0.051974,1.77E-17,0.022814
21.43,-6.71E-06,2.5835,-0.66627,-3.39E-05,-7.37E-66,-0.00076393,-0.064619,-0.42852,0.059517,-264.75,-112.25,-1.3858,3.0008,0.025406,5.05E-18,-0.048157
21.44,-6.71E-06,2.5835,-0.66627,-9.72E-06,-0.0036662,-5.13E-06,-0.066319,-0.38941,0.032309,-265.23,-114.39,-3.2821,1.1046,0.010272,-0.26228,0.040578
21.45,-6.71E-06,2.5835,-0.66627,-2.78E-06,-2.46E-05,-3.44E-08,-0.06972,-0.38941,0.062918,-267.12,-117.23,-4.9413,-0.55465,0.0037946,0.18587,0.011913
21.46,-6.71E-06,2.5835,-0.66627,-7.98E-07,-1.65E-07,-2.31E-10,-0.088425,-0.41492,0.040812,-266.17,-112.02,-0.20069,6.0822,0.0013296,0.054649,0.003393
21.47,-6.71E-06,2.5835,-0.66627,-2.29E-07,-1.11E-09,-1.55E-12,-0.085024,-0.43022,0.020406,-277.55,-123.63,-7.5486,-3.8731,0.00044992,0.015565,0.00096571
21.48,-6.71E-06,2.5835,-0.66627,-6.55E-08,-7.44E-12,-1.04E-14,-0.064619,-0.43533,0.042512,-282.77,-124.58,-6.8375,-1.2657,0.00014854,0.0044301,0.00027485
21.49,-6.71E-06,2.5835,-0.66627,-1.88E-08,-4.99E-14,-6.98E-17,-0.085024,-0.43533,0.045913,-286.79,-126.95,-7.3116,-1.2657,4.81E-05,0.0012609,7.82E-05
21.5,-6.71E-06,2.5835,-0.66627,-5.37E-09,-3.35E-16,-4.68E-19,-0.061218,-0.36731,0.096928,-286.56,-125.05,-4.4672,4.423,1.54E-05,0.00035885,2.23E-05
21.51,-6.71E-06,2.5835,-0.66627,-1.54E-09,-2.25E-18,0.002669,-0.045913,-0.41322,0.042512,-294.62,-127.66,-5.4153,3.2378,4.86E-06,0.00010213,0.19095
21.52,-6.71E-06,2.5835,-0.66626,-4.41E-10,-1.51E-20,1.79E-05,-0.10033,-0.44043,0.047614,-308.13,-139.51,-11.104,-5.5323,1.52E-06,2.91E-05,-0.13531
21.53,-6.71E-06,2.5835,-0.66626,-1.26E-10,-1.01E-22,0.0020783,-0.11053,-0.38091,0.10033,-311.92,-137.38,-6.3635,-0.55465,4.73E-07,8.27E-06,0.10889
21.54,-6.71E-06,2.5835,-0.66624,-3.62E-11,-6.80E-25,1.39E-05,-0.076522,-0.40302,0.091826,-318.08,-140.93,-7.7856,-0.31762,1.46E-07,2.35E-06,-0.11669
21.55,-6.71E-06,2.5835,-0.66624,-1.04E-11,-4.56E-27,0.0026691,-0.073121,-0.44213,0.062918,-328.99,-153.26,-17.03,-10.036,4.47E-08,6.70E-07,0.15674
21.56,-6.71E-06,2.5835,-0.66623,-2.97E-12,-3.06E-29,1.79E-05,-0.086725,-0.39791,0.071421,-324.01,-146.86,-12.289,-1.7398,1.37E-08,1.91E-07,-0.14506
21.57,-6.71E-06,2.5835,-0.6662,-8.51E-13,-2.05E-31,0.0030785,-0.061218,-0.38431,0.088425,-329.46,-151.13,-14.659,-4.3471,4.16E-09,5.43E-08,0.17767
21.58,-6.71E-06,2.5835,-0.66618,-2.44E-13,-1.38E-33,0.00048382,-0.10203,-0.39621,0.06802,-331.59,-151.36,-13.237,-3.8731,1.26E-09,1.54E-08,-0.13506
21.59,-6.71E-06,2.5835,-0.66617,-6.99E-14,-9.25E-36,0.0016702,-0.06802,-0.39451,0.10203,-329.93,-144.73,-5.6524,3.2378,3.80E-10,4.40E-09,0.046433
21.6,-6.71E-06,2.5835,-0.66615,-2.00E-14,-6.21E-38,1.12E-05,-0.06802,-0.40982,0.073121,-335.15,-152.79,-12.052,-4.8212,1.14E-10,1.25E-09,-0.10547
21.61,-6.71E-06,2.5835,-0.66615,-5.74E-15,-4.17E-40,7.52E-08,-0.10713,-0.41492,0.057817,-332.3,-150.18,-11.815,-4.1101,3.44E-11,3.56E-10,-0.030813
21.62,-6.71E-06,2.5835,-0.66615,-1.64E-15,-2.80E-42,0.0056537,-0.091826,-0.43533,0.081623,-326.14,-147.57,-11.578,-2.2139,1.03E-11,1.01E-10,0.39568
21.63,-6.71E-06,2.5835,-0.66613,-4.71E-16,-1.88E-44,0.00063277,-0.064619,-0.42002,0.074822,-323.53,-147.33,-13,-3.162,3.08E-12,2.89E-11,-0.24658
21.64,-6.71E-06,2.5835,-0.66612,-1.35E-16,-1.26E-46,0.0057067,-0.06802,-0.40812,0.10713,-316.19,-139.99,-8.4967,1.3416,9.18E-13,8.21E-12,0.2928
21.65,-6.71E-06,2.5835,-0.6661,-3.87E-17,-8.45E-49,3.83E-05,-0.090126,-0.43362,0.074822,-316.19,-143.07,-10.867,-4.1101,2.73E-13,2.34E-12,-0.32218
21.66,-6.71E-06,2.5835,-0.66609,-1.11E-17,-5.67E-51,0.00010348,-0.066319,-0.40302,0.13264,-308.13,-135.96,-6.8375,-0.79168,8.13E-14,6.65E-13,-0.087031
21.67,-6.71E-06,2.5835,-0.66608,-3.17E-18,-3.81E-53,8.11E-05,-0.062918,-0.41322,0.12244,-302.68,-135.01,-8.9708,-2.9249,2.41E-14,1.89E-13,-0.026373
21.68,-6.71E-06,2.5835,-0.66606,-9.09E-19,-2.56E-55,0.0002192,-0.10203,-0.44213,0.073121,-293.19,-129.79,-6.6005,0.15644,7.15E-15,5.39E-14,0.0023755
21.69,-6.71E-06,2.5835,-0.66605,-2.60E-19,-1.71E-57,0.0007654,-0.071421,-0.41322,0.085024,-287.98,-127.42,-6.6005,-0.31762,2.12E-15,1.53E-14,0.039751
21.7,-6.71E-06,2.5835,-0.66605,-7.46E-20,-1.15E-59,5.14E-06,-0.096928,-0.39451,0.11393,-283,-124.82,-6.1264,-0.55465,6.26E-16,4.36E-15,-0.043075
21.71,-6.71E-06,2.5835,-0.66605,-2.14E-20,-7.72E-62,3.45E-08,-0.076522,-0.44553,0.11733,-279.21,-123.39,-5.8894,-1.2657,1.85E-16,1.24E-15,-0.012625
21.72,-6.71E-06,2.5835,-0.66604,-6.12E-21,-5.18E-64,0.00076393,-0.057817,-0.41832,0.14114,-276.13,-122.68,-7.5486,-3.399,5.45E-17,3.54E-16,0.051055
21.73,-6.71E-06,2.5835,-0.66604,-1.75E-21,-3.48E-66,5.13E-06,-0.12414,-0.40472,0.10203,-272.1,-120.55,-6.6005,-1.7398,1.61E-17,1.01E-16,-0.039753
21.74,-6.71E-06,2.5834,-0.66601,-5.03E-22,-0.00014179,0.00081269,-0.10883,-0.44383,0.11733,-267.12,-116.28,-4.9413,0.86753,4.73E-18,-0.010143,0.046458
21.75,-6.71E-06,2.5834,-0.666,-1.44E-22,-9.52E-07,0.0051716,-0.039111,-0.43533,0.14114,-266.88,-115.81,-3.9932,0.15644,1.39E-18,0.0071884,0.32506
21.76,-6.71E-06,2.5834,-0.66598,-4.13E-23,-6.39E-09,0.00039535,-0.073121,-0.38941,0.13944,-267.6,-114.62,-2.808,1.5786,4.09E-19,0.0021135,-0.24918
21.77,-6.71E-06,2.5834,-0.66598,-1.18E-23,-0.00030034,0.0016209,-0.098628,-0.42342,0.13774,-273.76,-121.97,-6.8375,-4.8212,1.20E-19,-0.020884,0.016754
21.78,-6.71E-06,2.5834,-0.66595,-3.39E-24,-2.02E-06,0.00018113,-0.049314,-0.39621,0.13434,-273.52,-119.6,-4.9413,-0.08059,3.52E-20,0.015398,-0.098228
21.79,-6.71E-06,2.5834,-0.66594,-9.70E-25,-1.35E-08,0.0028405,-0.079923,-0.43192,0.11903,-275.89,-121.97,-6.1264,-0.55465,1.03E-20,0.0045257,0.16229
21.8,-6.71E-06,2.5834,-0.66591,-2.78E-25,-9.08E-11,0.0023159,-0.10203,-0.45573,0.14454,-279.68,-123.87,-8.0227,-2.2139,3.03E-21,0.001289,0.0086637
21.81,-6.71E-06,2.5834,-0.66587,-7.96E-26,-6.09E-13,0.0011292,-0.039111,-0.42002,0.14964,-283,-124.34,-4.7043,1.5786,8.87E-22,0.00036688,-0.082432
21.82,-6.71E-06,2.5834,-0.66585,-2.28E-26,-4.09E-15,0.005085,-0.051015,-0.42512,0.17175,-293.43,-130.51,-8.2597,-2.4509,2.59E-22,0.00010442,0.25953
21.83,-6.71E-06,2.5834,-0.66581,-6.54E-27,-2.74E-17,0.0014644,-0.061218,-0.42852,0.15644,-297.94,-131.22,-5.4153,0.86753,7.59E-23,2.97E-05,-0.18515
21.84,-6.71E-06,2.5834,-0.6658,-1.87E-27,-1.84E-19,0.0035702,-0.086725,-0.44553,0.11903,-304.1,-133.59,-7.0745,-1.0287,2.22E-23,8.46E-06,0.09795
21.85,-6.71E-06,2.5834,-0.66577,-5.37E-28,-1.24E-21,0.0030536,-0.085024,-0.44553,0.12414,-314.05,-143.31,-13.474,-6.7174,6.48E-24,2.41E-06,-0.0090757
21.86,-6.71E-06,2.5834,-0.66573,-1.54E-28,-8.29E-24,0.0052899,-0.081623,-0.44383,0.16325,-312.87,-139.28,-8.7338,0.39347,1.89E-24,6.85E-07,0.1574
21.87,-6.71E-06,2.5834,-0.66569,-4.40E-29,-5.57E-26,0.0034319,-0.076522,-0.44723,0.12584,-318.32,-142.59,-9.2078,0.15644,5.53E-25,1.95E-07,-0.08812
21.88,-6.71E-06,2.5834,-0.66564,-1.26E-29,-3.74E-28,0.0029773,-0.076522,-0.45573,0.12073,-324.48,-146.39,-10.867,-1.5028,1.61E-25,5.55E-08,-0.057601
21.89,-6.71E-06,2.5834,-0.6656,-3.62E-30,-2.51E-30,0.0019056,-0.078222,-0.43703,0.12754,-328.75,-148.05,-10.867,-1.9768,4.70E-26,1.58E-08,-0.093066
21.9,-6.71E-06,2.5834,-0.66558,-1.04E-30,-1.68E-32,0.0058367,-0.085024,-0.43362,0.15304,-330.65,-148.99,-11.578,-2.4509,1.37E-26,4.50E-09,0.25474
21.91,-6.71E-06,2.5834,-0.66555,-2.97E-31,-1.13E-34,0.002989,-0.052715,-0.41492,0.19216,-329.93,-148.76,-10.63,-1.7398,3.99E-27,1.28E-09,-0.13122
21.92,-6.71E-06,2.5834,-0.66553,-8.50E-32,-7.58E-37,0.0038085,-0.03571,-0.43703,0.14454,-328.99,-147.57,-10.393,-0.79168,1.16E-27,3.64E-10,0.021277
21.93,-6.71E-06,2.5834,-0.6655,-2.44E-32,-5.09E-39,0.0018624,-0.11393,-0.47104,0.11223,-330.17,-149.94,-12.526,-3.8731,3.39E-28,1.04E-10,-0.13316
21.94,-6.71E-06,2.5834,-0.66548,-6.98E-33,-3.41E-41,0.0023094,-0.081623,-0.44723,0.12414,-322.59,-140.46,-5.4153,4.897,9.86E-29,2.95E-11,-0.0059244
21.95,-6.71E-06,2.5834,-0.66544,-2.00E-33,-2.29E-43,0.001077,-0.066319,-0.45403,0.17005,-324.48,-146.15,-10.63,-1.9768,2.87E-29,8.39E-12,-0.089851
21.96,-6.71E-06,2.5834,-0.66543,-5.73E-34,-1.54E-45,0.0062558,-0.073121,-0.43192,0.14964,-319.03,-142.83,-9.9189,-1.9768,8.34E-30,2.39E-12,0.34491
21.97,-6.71E-06,2.5834,-0.66541,-1.64E-34,-1.03E-47,0.0016602,-0.083324,-0.42342,0.14454,-315.48,-143.31,-11.815,-3.636,2.43E-30,6.80E-13,-0.2306
21.98,-6.71E-06,2.5834,-0.66539,-4.70E-35,-6.92E-50,0.0023702,-0.06972,-0.43192,0.15474,-307.18,-136.91,-8.9708,-1.7398,7.05E-31,1.94E-13,-0.014838
21.99,-6.71E-06,2.5834,-0.66535,-1.35E-35,-4.65E-52,0.00086021,-0.03571,-0.43022,0.12754,-301.02,-131.69,-5.6524,0.6305,2.05E-31,5.51E-14,-0.11224
22,-6.71E-06,2.5834,-0.66532,-3.86E-36,-3.12E-54,0.0013983,-0.074822,-0.46083,0.15134,-296.28,-130.51,-6.3635,-0.55465,5.95E-32,1.57E-14,0.0065518
22.01,-6.71E-06,2.5834,-0.66531,-1.11E-36,-2.09E-56,7.20E-05,-0.083324,-0.41832,0.15985,-289.17,-126.71,-5.1783,0.15644,1.73E-32,4.46E-15,-0.093023
22.02,-6.71E-06,2.5834,-0.66529,-3.17E-37,-1.40E-58,0.00081314,-0.047614,-0.44383,0.15474,-285.85,-126.48,-6.8375,-1.5028,5.02E-33,1.27E-15,0.026548
22.03,-6.71E-06,2.5834,-0.66527,-9.08E-38,-9.43E-61,0.0035365,-0.056116,-0.45743,0.15474,-285.14,-130.03,-12.052,-7.6655,1.46E-33,3.61E-16,0.20238
22.04,-6.71E-06,2.5834,-0.66525,-2.60E-38,-6.33E-63,0.0042154,-0.081623,-0.44553,0.14794,-275.65,-120.79,-5.6524,-0.55465,4.23E-34,1.03E-16,0.10617
22.05,-6.71E-06,2.5834,-0.66521,-7.45E-39,-0.00081707,0.00092478,-0.083324,-0.43533,0.16155,-272.1,-118.65,-4.2302,0.15644,1.23E-34,-0.058452,-0.20519
22.06,-6.71E-06,2.5834,-0.6652,-2.13E-39,-5.48E-06,0.00028702,-0.06802,-0.41662,0.17855,-270.68,-117.23,-3.5191,1.3416,3.56E-35,0.041424,-0.10403
22.07,-6.71E-06,2.5834,-0.6652,-6.12E-40,-3.68E-08,1.93E-06,-0.06802,-0.43873,0.17005,-265.46,-111.54,0.5104,6.7933,1.03E-35,0.012179,-0.050002
22.08,-6.71E-06,2.5834,-0.66518,-1.75E-40,-2.47E-10,0.0021815,-0.076522,-0.43873,0.16835,-272.57,-121.02,-6.8375,-3.636,2.99E-36,0.003469,0.14169
22.09,-6.71E-06,2.5834,-0.66517,-5.02E-41,-0.0022228,1.46E-05,-0.091826,-0.45233,0.15644,-272.34,-120.08,-6.3635,-1.7398,8.67E-37,-0.15803,-0.11469
22.1,-6.71E-06,2.5834,-0.66516,-1.44E-41,-1.49E-05,0.001667,-0.081623,-0.45403,0.15815,-272.1,-119.13,-5.6524,-0.55465,2.51E-37,0.11297,0.08557
22.11,-6.71E-06,2.5834,-0.66513,-4.12E-42,-1.00E-07,-0.0097639,-0.079923,-0.45403,0.098628,-277.31,-123.87,-8.4967,-2.2139,7.28E-38,0.033213,-0.79341
22.12,-6.71E-06,2.5834,-0.66549,-1.18E-42,-6.72E-10,-0.029702,-0.081623,-0.46763,0.14794,-278.5,-119.84,-3.5191,3.4749,2.11E-38,0.0094599,-1.6521
22.13,-6.71E-06,2.5834,-0.66554,-3.38E-43,-4.51E-12,0.011971,-0.083324,-0.47104,0.083324,-288.69,-126.71,-5.4153,-1.9768,6.11E-39,0.0026924,2.511
22.14,-6.71E-06,2.5834,-0.66546,-9.69E-44,-3.03E-14,0.00049025,-0.032309,-0.42682,0.15134,-292.01,-126.95,-4.2302,1.1046,1.77E-39,0.00076629,-0.10665
